formula,O-2p,hole_mass_11,hole_mass_22,hole_mass_33,bandgap,hole_mass_avg
LiAsO3,0.756,5.523163676693196,5.52316366498437,3.73127717022962,6.5607,4.925868170635728
MgSn(BO3)2,0.754,2.514642434900386,2.5146424299064236,9.756457134182126,6.9908,4.928580666329645
K2Al2Sb2O7,0.37,6.7601787472380686,6.760178738869181,1.3096447899887924,5.6761,4.943334092032014
CdSnO3,0.6859999999999999,6.452180176251455,6.452180189556717,1.9985748496759348,3.0019,4.967645071828035
Sr4Nb2O9,0.7100000000000002,2.988620558580506,2.988620563127199,8.9310137648357,6.081200000000001,4.969418295514468
Ba3NaNbO6,0.7040000000000001,5.85452389599829,5.854523910756863,3.416075395241622,5.0532,5.041707733998925
KAsO2,0.52,4.639579382023021,5.22351851802136,5.314530396958933,6.2463999999999995,5.059209432334438
Sr(AuO2)2,0.488,4.917869778306402,4.926878581300363,5.337127374987636,3.1224999999999996,5.0606252448648
MgZn2(AsO4)2,0.66,4.683445809715663,2.036798298188116,8.47232588148866,6.1342,5.064189996464147
Ca(AuO2)2,0.41,4.7857562127114415,4.787346522481934,5.750702412959509,3.143,5.107935049384294
KSrVO4,0.7240000000000002,1.906106768548978,11.737061547553864,1.6882411322094364,6.3657,5.110469816104093
Cs2Sn(GeO3)3,0.726,6.714494389751674,6.714494394828936,2.00457175974161,5.6480999999999995,5.144520181440741
NaSr3NbO6,0.7080000000000001,5.96185988335629,5.961859868847389,3.5467064804079653,5.4298,5.1568087442038815
BaMoO4,0.728,3.6209061485697887,3.620334245543475,8.257476452723727,6.153599999999999,5.166238948945664
Cs2Li3GaO4,0.64,5.771216009970276,5.717207384608063,4.12659583053483,6.6743999999999994,5.205006408371056
Sr3WO6,0.71,4.853575727414968,4.8535757286307275,6.007635843419021,5.3546000000000005,5.2382624331549055
Ba4Nb2WO12,0.7460000000000001,3.514438599592478,3.51443860357236,8.718159439885834,4.1983999999999995,5.249012214350224
Sr3(BO3)2,0.728,1.7622082021882413,1.7622082016868152,12.244900856862548,7.7679,5.256439086912535
KSbO2,0.44,4.921392121839042,5.945957937269892,4.954092792519966,3.6699,5.273814283876299
BaBiBO4,0.5680000000000001,8.36632996579433,2.297041469740708,5.190230603320989,5.5231,5.284534012952009
Ca(AgO2)2,0.604,3.494221260570299,3.4943643194674907,8.869103774632347,2.1579999999999995,5.285896451556712
LiGeBO4,0.744,3.756287198626163,3.752880258191389,8.47587362796382,7.9647,5.328347028260457
Na4Ti5O12,0.7440000000000001,2.30128411701255,2.301284110368565,11.426133680631024,3.976,5.342900636004046
Cs2ZrO3,0.6799999999999999,9.743658181703148,3.897771043275731,2.4112750829100245,6.411200000000001,5.350901435962967
RbSc(MoO4)2,0.744,2.0951710811854007,2.0951710842636797,11.951978355912289,5.9744,5.380773507120456
CsAgO,0.552,7.597659378797618,7.597659378797619,0.9998641771685792,3.4568000000000003,5.398394311587939
Na3Ca2TaO6,0.7060000000000001,3.575715108479516,9.270812278990247,3.398063403887368,6.9051,5.4148635971190435
SrLiBO3,0.7400000000000001,10.490869824986495,3.460188873898941,2.3183605204986306,7.8826,5.4231397397946886
SrLi2SiO4,0.705,6.4078059710868684,6.407805956631368,3.4544911922391863,8.0002,5.423367706652474
NaAgO2,0.622,2.6816947101630086,1.6480143628149222,11.970126732085166,2.2729999999999997,5.433278601687699
KCuO,0.12,6.724067166190753,6.724067166190753,2.8625674577454063,3.9267,5.436900596708971
Rb2Al2Sb2O7,0.366,7.027789503390546,7.027789505349767,2.3003091139748086,5.7768999999999995,5.451962707571707
CaCrO4,0.7519999999999999,3.507046149771278,3.507046149771278,9.44782610064169,4.3211,5.487306133394749
Cs2Zr(SiO3)3,0.7220000000000001,6.953099123618513,6.9530991124954555,2.5972344065168977,8.3378,5.501144214210289
Y2Be2GeO7,0.7280000000000002,3.1061090566644425,3.1061090566644425,10.303384835075704,7.123399999999999,5.505200982801529
BaSr2Mg(SiO4)2,0.7080000000000002,7.429582364029866,7.429582346684777,1.754978768741192,7.8596,5.538047826485278
KSc(WO4)2,0.752,5.860673372405703,2.1358071027755416,8.647262051416423,4.5673,5.547914175532555
BaHf(SiO3)3,0.7420000000000001,7.707566720072816,7.707566724827158,1.2382392538889049,8.0793,5.551124232929627
Li2CdGeO4,0.659,4.641066000533388,10.859020092583451,1.2411316892017146,5.1327,5.580405927439518
CaMgSiO4,0.7240000000000002,2.2964986989041125,3.4820161518627777,11.242591094852829,8.1648,5.67370198187324
LiAuO2,0.482,5.252351485402114,5.252351485402112,6.517783898985886,3.1293,5.674162289930038
Rb2PbO2,0.458,5.704885440941516,2.103438553968413,9.224225171997375,3.4851,5.677516388969102
SrGa2B2O7,0.7100000000000001,7.188076256130246,7.345982883494707,2.5384143632768223,7.3674,5.690824500967259
Cs3As5O9,0.44,2.6950785728182516,2.6950785728936832,11.68429734881546,5.4934,5.691484831509132
SrWO4,0.7360000000000001,2.6606938412672463,2.659748332778535,11.80216437266714,6.8007,5.7075355155709735
Na3BiO4,0.7080000000000001,7.610464482535834,5.278686763937185,4.3033031995108395,3.1331,5.730818148661286
Sc2Si2O7,0.749,3.3612405407770956,7.988129766832152,5.9085135904113635,7.2357,5.75262796600687
HfO2,0.752,13.672018900689642,1.2634367233026516,2.326535931094348,5.911200000000001,5.75399718502888
Rb3AlO3,0.6520000000000001,3.5794605570167777,9.892097955393142,3.93345572277441,5.8624,5.801671411728111
TiO2,0.7199999999999999,7.593117674546396,6.754060348703661,3.1294488204256026,3.8911,5.825542281225219
Ta2Zn3O8,0.68,4.037399455381352,3.6108889987298065,9.84206413611284,5.9885,5.830117530074666
Na6PbO5,0.7119999999999999,2.486332757991166,14.198653914199124,0.8228329009055154,3.2654,5.835939857698602
Rb6Si2O7,0.6839999999999999,7.905560326688938,3.183927679446607,6.436820603724221,6.728800000000001,5.842102869953255
LiYO2,0.7079999999999999,11.44412333878942,1.1412197665328268,4.961230554853839,6.7552,5.848857886725362
Y2Be2SiO7,0.719,5.11913059849221,5.119130598492209,7.353269418548704,8.010100000000001,5.863843538511041
La6WO12,0.658,4.541107648708198,4.541107642987695,8.533907430109641,4.711,5.87204090726851
K2Zn(SiO3)2,0.646,8.761726648520318,6.1564767410097145,2.7490876817609298,7.8668,5.889097023763654
NaLi2AsO4,0.726,5.517520397609983,4.513642463366953,7.654892165305473,7.9456,5.89535167542747
BaZr(SiO3)3,0.7360000000000001,8.296678783643099,8.29667875937582,1.2390054575459764,8.0647,5.944121000188297
Cs3BiO3,0.514,5.949208414617952,5.949208414617952,5.949208414617952,5.1726,5.949208414617952
Sr(AsO3)2,0.7440000000000001,7.805985840705554,7.805985836602049,2.2702350140642515,6.4065,5.960735563790618
K2O,0.602,5.966768610619756,5.966768610619756,5.9667686106197575,4.2339,5.966768610619757
Ca(AsO3)2,0.758,7.471363768878301,7.471363756023646,3.0143792248032653,6.432600000000001,5.985702249901737
BaGeO3,0.6880000000000002,3.059507307423534,5.15300164953284,9.786019948758394,6.410399999999999,5.9995096352382555
Al2Ge2O7,0.74,8.55538594739004,4.911202396456539,4.544053700595409,6.6385000000000005,6.003547348147329
SrIn2O4,0.72,11.40422799870072,4.333705408613856,2.3342909929885693,3.8402,6.024074800101048
In6Ga2PtO8,0.244,6.037520938175123,6.037520938175123,6.037520938175123,1.4745,6.037520938175123
Rb4SnO3,0.362,9.908660871035076,1.9001619529026383,6.32909992693556,3.3994,6.045974250291091
Sr2CeO4,0.6159999999999999,5.078597305067715,5.667948432242015,7.452151768138508,4.666399999999999,6.066232501816079
YBO3,0.7580000000000002,8.188746633507776,9.14268151309227,0.9791479947964722,8.2376,6.1035253804655065
Rb2Ti(SiO3)3,0.7360000000000002,7.676934909937384,7.6769349000004015,3.0042353889305584,6.0634999999999994,6.119368399622782
Sr4Ta2O9,0.7080000000000002,5.717657483894367,5.717657478280675,7.012345577487481,6.8262,6.149220179887507
La2Pd2O5,0.196,7.868574627395505,7.868574627395505,2.8622460897166033,2.4869000000000003,6.199798448169204
Mg(CuO2)2,0.5579999999999999,2.1152585006559876,11.806482491687538,4.826669395635083,1.2849,6.249470129326203
NaTaGeO5,0.738,8.476552380552132,7.576320738382261,3.060300104364022,5.595199999999999,6.371057741099471
La3TiGa5O14,0.7340000000000002,8.96193145508024,8.961931451673221,1.2199046394663715,5.325800000000001,6.3812558487399444
ZrO2,0.744,15.614417712211608,1.3303395460655028,2.2175525579120934,5.3885,6.387436605396402
K2ZrGe2O7,0.7180000000000002,2.7641353080453563,4.843628926620245,11.764164346302628,6.7768,6.45730952698941
Li3BO3,0.7399999999999998,13.232911336585763,2.9654695646600997,3.215930534558495,9.2524,6.471437145268119
Cs2CeO3,0.601,6.3411220577386755,10.793250521106614,2.311231099334183,4.789899999999999,6.481867892726491
CsLa(WO4)2,0.7200000000000002,3.9599674791363126,12.565789747289491,3.1733643546213868,5.3087,6.566373860349064
CaMg(SiO3)2,0.7160000000000002,3.484162016792722,11.355311825476258,4.8706481195106255,8.5151,6.570040653926536
Sr(SbO3)2,0.724,8.13762022573066,8.137620228828876,3.4454478067261043,5.786099999999999,6.57356275376188
Sr2YSbO6,0.706,6.095666698644532,7.014587541425086,6.7915423212036306,6.4497,6.633932187091084
CsAlSiO4,0.728,1.7149492010553962,4.7482845602580666,13.482634569497566,8.4674,6.64862277693701
Na3SbO3,0.423,6.662742400774831,6.662742400774831,6.662742400774831,5.0309,6.662742400774831
NbVO5,0.7720000000000001,15.065278173957823,1.2907984171193312,3.713215846159676,3.1799,6.6897641457456105
Rb3SbO3,0.433,6.752340227921255,6.752340227921255,6.752340227921255,5.523199999999999,6.752340227921255
K2ZnO2,0.5960000000000001,10.833713685893686,2.8240350911252516,6.656910077312072,4.9140999999999995,6.77155295144367
Na2PbO3,0.7120000000000001,4.401780907991512,3.142795576706971,12.776787523773104,3.1525999999999996,6.773788002823863
Na3Sc(BO3)2,0.7600000000000002,2.2681115726807417,1.6272413894724973,16.478203282560916,7.1157,6.791185414904718
Mg3(BO3)2,0.748,2.3181831252992624,10.03619688611579,8.030162905270709,9.0291,6.794847638895253
Ca(SbO3)2,0.732,8.929097270871585,8.92909726889016,2.5582451694531936,5.6149,6.805479903071647
LiLa4AuO8,0.528,4.377148214208444,12.66930071995321,3.539314565247164,3.691100000000001,6.861921166469606
CaV2O6,0.734,10.228210125402914,5.22995340362394,5.261442516536513,4.9144,6.906535348521122
CsBeAsO4,0.7400000000000001,2.282596307923885,3.4831526862395674,14.962526303094355,7.6232,6.9094250990859365
Na6ZnO4,0.6359999999999999,9.362973513232976,9.362973511581949,2.169855994866106,4.4324,6.965267673227011
RbAlSiO4,0.7240000000000001,1.725460359466107,3.5269586453788055,15.79584966928596,8.4884,7.016089558043625
Sr(BiO2)2,0.616,6.047334541578395,1.8751181783093016,13.157502785956016,3.8442,7.026651835281238
Sr2YNbO6,0.7160000000000002,5.630780653901643,8.64411773125243,6.818296469006418,5.1598999999999995,7.031064951386831
La2HgO4,0.644,3.938165829883528,3.4089644765161773,13.917387184678958,4.0774,7.088172497026221
Li2Si2O5,0.7080000000000001,12.501300957961831,3.3511530558839535,5.448613507354034,9.2746,7.100355840399939
CaLaGaO4,0.6920000000000001,7.90287516707161,2.4578514552743647,10.964880819046517,6.0716,7.108535813797498
NaLa(MoO4)2,0.74,2.7818807145567797,2.783686404510257,15.829211050098628,5.2565,7.131592723055221
Na2SnO3,0.7200000000000001,5.0570428148349675,4.159717232932014,12.332499471091554,5.524900000000001,7.183086506286178
Ca(CuO2)2,0.6440000000000001,5.459730414788398,5.462664102661545,10.738994843167392,1.7480000000000002,7.220463120205778
BaBe2Si2O7,0.726,5.143303047091838,13.351089247546197,3.2419015776687097,9.0939,7.245431290768916
RbNaCd3O4,0.65,13.474765565978926,0.9943234476504896,7.493375468496721,1.7967,7.320821494042046
LiInSiO4,0.74,12.509179719940043,1.5171291511054,7.937218611319816,6.1168,7.321175827455086
Sb2O5,0.754,14.55690550887401,4.446977427971,2.9642934928823834,2.0895,7.322725476575798
CaMoO4,0.752,2.1594516787939857,2.157123138149094,17.759995217075627,5.1434999999999995,7.358856678006236
Sr2SiO4,0.712,11.216475054423888,2.723051348949672,8.166439359335733,7.641699999999999,7.368655254236432
Ga4GeO8,0.752,14.284055263499916,4.2140140913171225,3.8046696022505015,4.8808,7.434246319022513
Ba2Ca(BO2)6,0.706,1.711902446401158,1.711902449249708,18.90793479929805,8.4683,7.443913231649638
Ba4ScReWO12,0.7470000000000001,3.0058041498796,3.005804158299307,16.521954419923624,3.3274,7.511187576034177
KLi3PbO4,0.706,5.435957216497198,12.76457344147729,4.397615333287539,3.6269,7.532715330420676
KZn4(SbO4)3,0.6219999999999999,6.6764708982230285,6.676470898266352,9.273462284602491,4.2661999999999995,7.54213469369729
Cs3ScO3,0.6080000000000001,7.06445826415432,5.446675074692153,10.17567435044694,5.2548,7.562269229764471
BaSn(GeO3)3,0.7340000000000001,10.320153617836157,10.320153610849372,2.1009675293644237,5.8721,7.580424919349984
K2NaTlO3,0.652,9.449184765017067,8.770194412649523,4.580814717833242,3.5575,7.600064631833277
Rb4SnO4,0.656,7.491074226258236,6.326733807235425,9.019328853132375,5.274900000000001,7.6123789622086795
Na2Zn2Si2O7,0.6630000000000001,14.233986943332308,6.450236215860763,2.2166024528161365,7.271,7.633608537336403
Ca2SiO4,0.7159999999999997,15.015780773188446,1.9433475536986329,5.9607865455538045,7.5271,7.639971624146962
BaBeSiO4,0.7490000000000001,2.3939345322766106,0.9137198100205928,19.698404281091637,7.8662,7.66868620779628
KAgO2,0.58,15.841580763261865,6.143407879363118,1.0940955266565635,3.4392,7.693028056427182
LaBO3,0.733,19.893391515732056,0.9225110995138952,2.4157346174799987,7.6297,7.743879077575316
RbSbO2,0.424,7.896252855891086,8.551529244437278,6.8539026467045145,4.0262,7.76722824901096
NbGaO4,0.7500000000000001,9.986533236832068,1.209642059826156,12.337389837506729,5.3119,7.844521711388317
Na4PbO4,0.696,6.570833703871095,5.5901816791464105,11.446384989279066,3.7143,7.869133457432191
Rb5Au3O2,0.52,7.263089150606269,14.332544830541654,2.024044910131839,2.551,7.873226297093254
InSbO4,0.74,4.089655404898796,6.669081087513321,12.905969600433616,2.9721,7.888235364281911
Ba5Ta4O15,0.738,1.5336674599836573,1.5336674562741928,20.68527665195961,4.627599999999999,7.91753718940582
NaBe4SbO7,0.767,10.76813501486233,10.768135016076885,2.246062799760419,6.821199999999999,7.927444276899878
Li3CuO3,0.7279999999999999,4.4180608297364135,4.4180608297364135,15.193332270964138,3.1885,8.009817976812322
TaVO5,0.7660000000000002,17.140933846952862,1.0377228472721929,6.1826861047015695,3.612,8.120447599642208
Na2ZnGeO4,0.646,8.753022434845654,8.47490594986905,7.1753557445877245,6.0169999999999995,8.13442804310081
BaNaBO3,0.736,3.353321782735706,3.5859748494213375,17.508084671017254,6.9049000000000005,8.149127101058099
Ta2O5,0.7799999999999999,2.5672793537063248,20.704740978864933,1.2613041488353878,3.7986,8.177774827135549
Na2MgSiO4,0.714,6.037370247482973,11.622928868821726,6.982043899493454,7.8653,8.214114338599385
CuAsPbO4,0.156,5.666758874875995,4.165459823054534,14.959045545782,3.6326,8.263754747904176
Na2PtO2,0.38,1.0458161393102967,10.577404039627986,13.214178201961438,3.605999999999999,8.27913279363324
CsBO2,0.666,9.4307686243818,9.430768608909224,6.025774156201513,7.4714,8.29577046316418
BaLiBO3,0.744,19.83312696792071,2.033059861388464,3.118415033433832,7.4679,8.328200620914334
CaWO4,0.7520000000000001,2.175221509592284,2.175537498400077,20.79838243070559,6.2090000000000005,8.38304714623265
K3Nb3(BO6)2,0.75,10.892377085571752,10.892377097484337,3.4258724242880763,4.0173,8.403542202448055
RbSc(WO4)2,0.7639999999999999,11.887073689159337,1.8777777932153037,11.63857655581054,4.5207,8.467809346061726
Cs2Li2SiO4,0.6780000000000002,3.4326288380034904,19.3461199068074,2.8980169275084773,7.1286000000000005,8.558921890773123
Na2MgGeO4,0.7020000000000001,4.5375943099759715,13.22108014068294,8.01230299029036,6.9296,8.590325813649757
NaSc(WO4)2,0.74,19.865275289269395,4.641823092950355,1.2856703479851703,5.0325,8.597589576734974
K3Ta3(BO6)2,0.756,11.84684390916032,11.846843922317758,2.1502471151642113,4.679,8.614644982214097
Na2BiO3,0.6120000000000001,10.819807453623971,6.973196651262232,8.083578427355482,2.7013000000000003,8.625527510747228
LaAg(MoO4)2,0.282,8.051471471205966,8.051666744646896,9.792711717738744,3.7217,8.631949977863869
K2CdO2,0.6240000000000001,14.77349830377523,6.537014613876055,4.603451776303521,3.5434,8.63798823131827
KTa(GeO3)3,0.7460000000000001,12.31080242161337,12.310802424066198,1.3273282384180027,6.4726,8.649644361365857
Ba2SiO4,0.7079999999999999,1.4373472211837337,6.082809361158675,18.51873272046735,7.4095,8.679629767603254
Ca2VBiO6,0.526,17.27212050426211,7.313133817293535,1.727881072567612,4.418699999999999,8.77104513137442
Cs2Li2TiO4,0.6600000000000001,3.1457993235629194,19.700040033168374,3.904210746759861,6.7987,8.916683367830386
La3BWO9,0.7260000000000001,11.845182447795684,11.845182460882846,3.1571340601171953,4.9666000000000015,8.949166322931909
TlV2AgO6,0.284,7.124673204869988,9.329425299692188,10.424956375457228,3.1238,8.959684960006468
Sr3TaGa3(SiO7)2,0.714,12.57737230676683,12.577372310209324,1.731950994135071,6.861,8.962231870370408
Ba3SrNb2O9,0.7040000000000002,6.815920789251092,6.815920777781336,13.38573691148062,5.6721,9.005859492837683
Ca2BiAsO6,0.522,17.591896615978296,6.307370697063794,3.2995225090112,5.2183,9.066263274017762
RbTa(GeO3)3,0.7380000000000001,13.038651034090478,13.038651044228864,1.2951593413076206,6.436999999999999,9.12415380654232
Cs2Ti(GeO3)3,0.716,12.513675386295755,12.513675404587152,2.4211857585393046,5.3857,9.149512183140738
Sr2SnO4,0.6950000000000001,6.607790965466571,6.607790965466571,14.250901008736616,5.279299999999999,9.155494313223253
RbNb(GeO3)3,0.7460000000000001,13.189039553255808,13.189039540266656,1.311527587883683,5.9413,9.229868893802049
Cs2SnO3,0.6599999999999999,19.999576768430973,3.3364254393671904,4.46326214864037,5.1392,9.266421452146178
K2Na4Be2O5,0.698,4.952505786473908,4.952505786473908,17.895446990203308,5.8622,9.266819521050374
Ta6TiTl2O18,0.5800000000000002,10.604347243783725,10.604347262729668,6.705707875280902,4.5934,9.304800793931433
Sr3NbGa3(SiO7)2,0.7170000000000001,13.481156324227154,13.48115634318236,1.54742076363794,6.1802,9.503244477015818
GeO2,0.731,12.285705098849542,12.285705103799785,3.993534831198335,6.292800000000001,9.521648344615887
RbAuO2,0.52,14.087651072172791,14.01638962547445,0.815996968587714,4.4036,9.640012555411653
Ba2Ca(BO3)2,0.734,2.9198295103819483,1.413492007026002,24.588947998980657,6.9755,9.64075650546287
Cs3YO3,0.608,8.13639350743343,7.413377282956169,13.754897595583431,4.7884,9.768222795324343
RbAgO2,0.556,17.41383616142549,11.143194000040998,1.089089277994413,3.5614999999999997,9.882039813153634
Sr2Mg(BO3)2,0.754,1.7251309993190829,0.941437430897012,26.989486844514506,7.901699999999999,9.885351758243534
Ca3TaGa3(SiO7)2,0.7060000000000001,13.155713664978473,13.155713676536193,3.471722118589572,6.8511,9.927716486701412
Cs2NaVO4,0.686,6.581718610590773,5.761654814004699,17.51088609810777,6.7461,9.95141984090108
Sr2CaWO6,0.722,7.92976236248617,9.809871384008192,12.67419454063265,5.0184,10.13794276237567
Ba2Sc2O5,0.7000000000000002,7.318431690446156,20.610121782668465,2.5147612385648817,4.626200000000001,10.147771570559833
Sr2CaMoO6,0.7160000000000001,7.83558725632046,9.683775433980108,12.945082624802511,3.8768,10.15481510503436
Cd2SnO4,0.668,1.6057316362092802,26.463541986614352,2.426053821611476,2.0395,10.165109148145037
Ca2MgWO6,0.7359999999999999,7.360105027541487,13.293770696893796,9.90897752505415,5.2136,10.187617749829812
Na3AuO3,0.5640000000000001,2.985556177004424,2.985556177004424,24.594553867334653,4.5717,10.188555407114501
NaIn(WO4)2,0.7520000000000002,24.24330432890341,5.343995809116645,1.2228240174503715,5.1475,10.270041385156809
Ca2GeO4,0.702,21.552464946225303,2.2053709763825298,7.075265640282921,6.629499999999999,10.277700520963585
GaAsO4,0.7320000000000002,11.1814836578993,11.181483662006295,8.521786146414001,6.5921,10.294917822106532
Ba3NbGa3(SiO7)2,0.7240000000000001,14.530665088406776,14.530665120415918,1.848454250928968,6.0077,10.303261486583887
LiScSiO4,0.736,15.081326502713903,1.245001115227334,14.634222687286549,7.6304,10.32018343507593
Na2BeB2O5,0.7240000000000001,6.525383087549624,9.111378868390531,15.547528393580368,9.0402,10.394763449840175
NaAuO2,0.526,15.853931644186574,1.1643732891814005,14.2973470839596,3.3324000000000003,10.438550672442526
Rb2CdO2,0.6240000000000001,19.237611763807497,7.99884459476346,4.235942061370226,3.5466,10.490799473313727
LaTiSbO6,0.7300000000000001,13.97618759823324,13.976187593033458,3.605363448224294,4.793799999999999,10.519246213163663
KSbO3,0.726,6.099736269665156,6.0997362889388675,19.44687066361679,5.7535,10.548781074073604
SrZnO2,0.6359999999999999,0.7082790853440418,5.758974860085814,25.473433726299863,4.6731,10.646895890576573
Ca2Sn3O8,0.718,9.97058903352926,3.0315894059389605,19.043872851182144,5.1969,10.682017096883456
La2ReO5,0.384,15.234332052646437,15.228361969369114,1.5948096655773008,2.2658000000000005,10.68583456253095
CsSbO2,0.416,13.007143240737127,13.50283427961566,5.822025926640049,4.3255,10.777334482330945
Rb2CrO4,0.7280000000000002,5.755877456706504,11.937581701068044,14.727481892097792,5.9911,10.806980349957447
KY(WO4)2,0.7460000000000002,4.85914638256377,21.663854614617147,6.100546652012535,5.2547,10.874515883064483
K2Zr(BO3)2,0.774,1.1705878802838414,1.170587879598631,30.642821030424145,6.705500000000001,10.994665596768874
Na3Ca2BiO6,0.7010000000000001,3.910148647874216,23.319871456288144,5.76521231123031,4.0083,10.99841080513089
KBaY(BO3)2,0.759,1.1453983150093427,1.1453983182253245,30.92039452346397,7.121,11.07039705223288
Sr2MgSi2O7,0.7039999999999998,15.896048380655078,15.896048380655078,1.541781809845698,7.9994,11.11129285705195
RbBO2,0.7120000000000001,7.387190314950841,7.387190311416697,18.80564750844576,7.9606,11.193342711604432
Na3BiO3,0.5450000000000002,11.295614055892578,11.295614055892578,11.295614055892578,4.9333,11.295614055892578
NaSbO3,0.726,8.869030793224445,8.86903079521838,16.94316262937456,5.8289,11.560408072605796
RbNaTiO3,0.71,20.979035027574003,12.957063197792976,0.9586485561588596,6.1173,11.631582260508614
Sr2Zr7O16,0.72,2.2623348200596154,2.262334820878734,30.39112776991749,5.9818,11.638599136951946
TiNb6Tl2O18,0.5619999999999999,10.211777424596852,10.211777441267234,14.537824346458564,3.792,11.653793070774215
Ba3SrTa2O9,0.7140000000000002,10.22362247841838,10.223622486092763,14.605642348656934,6.374499999999999,11.684295771056027
CsAuO2,0.52,4.928703924837968,29.36492011671096,0.8276413377682189,4.3754,11.70708845977238
LaCuO2,0.096,2.2786708881689814,2.2786708723914275,30.70681386578593,4.3431,11.754718542115446
Ba2Ti(SiO4)2,0.7380000000000001,1.9010546324793505,1.9010546324793505,31.77918876956586,6.7125,11.860432678174853
RbY(WO4)2,0.7420000000000002,5.23178423320111,26.168643266783107,4.43378928626112,5.2105,11.944738928748444
Ba2MgGe2O7,0.6859999999999999,14.593544696156636,14.593544696156629,6.766791127052631,6.6364,11.984626839788632
TiNb3O6,0.108,1.7580376450982915,1.7580376520779937,32.48138817157381,0.9491999999999998,11.999154489583367
HfGeO4,0.7639999999999999,2.416834778493751,2.414971294515086,31.261018084146368,6.3398,12.030941385718402
KLa2NbO6,0.692,6.285883771013356,2.0206637682406288,28.027893676917017,5.8961,12.111480405390333
CsNa2BO3,0.726,1.1332896252403049,16.727648290561795,18.81068713892725,7.0503,12.223875018243115
Rb3BiO3,0.513,12.330987612867435,12.330987612867435,12.33098761286744,5.4279,12.330987612867437
RbNa2AuO2,0.498,10.60364183816798,14.709540597480986,12.277757292853307,4.418,12.53031324283409
Na4SnO4,0.692,9.54407300420153,14.41670590682248,13.635182274035248,5.2526,12.53198706168642
Na2ZnSiO4,0.668,21.052140892042036,2.7957435029532873,13.853700922429596,7.136699999999999,12.567195105808304
ZrGeO4,0.7639999999999999,2.381614415481512,2.379381671136392,33.31963578049815,5.9516,12.693543955705351
B2O3,0.7530000000000001,7.849037305952312,7.849037279128422,22.685267820130644,10.3086,12.794447468403794
KNa2AuO2,0.512,11.847714608385148,16.40885115358446,10.990140218957976,4.5612,13.082235326975862
Cs2PbO2,0.476,3.713569430784504,1.2932604883559915,34.87495191315184,3.3920999999999997,13.293927277430777
CsK2AuO2,0.502,14.825815713442475,10.468259025806102,14.831561477118942,4.3199000000000005,13.375212072122508
AlAsO4,0.716,13.088889564491224,13.094520959851618,14.11141911849501,8.8575,13.43160988094595
NaCaAsO4,0.7279999999999998,9.361543143434846,2.704169619793853,28.39043309940994,7.345,13.485381954212878
Mg2SnO4,0.7200000000000001,1.10124434522199,22.66033145648031,16.946904581289328,5.5026,13.569493460997208
Rb2SnO3,0.6639999999999999,34.59128288950488,3.4790056071085096,2.7768723353076807,5.1601,13.615720277307025
NaLaO2,0.654,0.7158099814426582,0.7158099814426582,39.77841708971959,5.3908000000000005,13.736679017534968
KLaTiO4,0.682,5.9695462673208395,5.9695462673208395,29.53103443007609,4.1693,13.823375654905924
Na3VO4,0.714,9.53175678657035,21.116353195334007,11.221885791728852,7.5168,13.956665257877736
Sr2MgGe2O7,0.6940000000000002,17.796921902170084,17.796921902170084,6.559378390596478,6.6930000000000005,14.051074064978883
Na3TlO2,0.454,37.64444787531437,3.4997703523755543,1.6536714724890944,3.1069,14.265963233393007
Na4GeO4,0.6980000000000001,12.410066516625657,17.556793514376178,12.93096332846452,6.4997,14.299274453155453
K4TiO4,0.668,11.43531882739731,10.782638238371504,20.80357353612308,6.2468,14.340510200630632
Ba2ZnO3,0.6120000000000001,1.0183069143556966,29.826370606186018,12.263513377968396,4.947,14.369396966170036
K2SrTa2O7,0.7459999999999999,2.57297578445671,2.57297578445671,38.07319257406966,4.1107,14.40638138099436
NaBiO3,0.726,7.151318682274947,7.151318655560172,29.257886602369325,2.997,14.520174646734816
Cs3InO3,0.624,11.74448383623771,11.843744792098471,20.252569364524657,4.5583,14.613599330953614
Cs2BeO2,0.6400000000000001,32.3416351065371,1.7461920354919915,10.164526533631564,5.4793,14.750784558553553
Na3BO3,0.7240000000000002,10.603750771718476,18.405426301722105,15.38568161352728,7.2872,14.798286228989289
Cs2Li2GeO4,0.6600000000000001,3.274109444953311,36.440431906232035,4.84485498101879,6.633,14.853132110734713
Cs3AuO,0.612,11.835140362602557,11.83514034196186,20.931256526352513,2.8615,14.867179076972311
Rb2Be2O3,0.7240000000000001,41.00180601319528,0.874043137921482,2.7566139504324556,5.6984,14.877487700516404
Cs2Al2Sb2O7,0.369,6.2616806925276975,6.261680683427362,32.619473116005565,5.8152,15.04761149732021
Na4TiO4,0.686,12.39603219956672,14.210619712523096,18.83521454372695,6.698,15.147288818605588
Rb2Li2GeO4,0.682,4.322202401878166,27.736515114080515,14.238793640779948,6.8194,15.432503718912876
NaLiV2O6,0.7280000000000002,8.617532930091661,24.545554487030273,13.45707439088403,5.4384999999999994,15.54005393600199
KAuO2,0.532,40.57590479980961,6.428810030724901,0.8508879821715831,4.307,15.951867604235366
Na4SiO4,0.708,20.371620720000426,13.302622600480817,14.751811012812745,7.3149,16.142018111097993
Na2Zn(SiO3)2,0.6260000000000002,11.97563039612011,12.432481988370226,24.71875407236615,8.0628,16.375622152285498
